ID,Provider ID,Measure Name,Measure ID,Score,Measure Start Date,Measure End Date
296,10090,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,1.81,10/1/15,6/30/17
297,10035,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1.37,10/1/15,6/30/17
298,10016,Blood stream infection after surgery,PSI_13_POST_SEPSIS,7.55,10/1/15,6/30/17
299,10069,Death rate for heart failure patients,MORT_30_HF,10.9,7/1/14,6/30/17
300,10006,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,3.6,4/1/14,3/31/17
301,10036,Serious complications,PSI_90_SAFETY,0.92,10/1/15,6/30/17
302,10091,Death rate for pneumonia patients,MORT_30_PN,15.7,7/1/14,6/30/17
303,10024,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,3.2,10/1/15,6/30/17
304,10089,Death rate for pneumonia patients,MORT_30_PN,20.6,7/1/14,6/30/17
305,10090,Death rate for pneumonia patients,MORT_30_PN,14.8,7/1/14,6/30/17
306,10019,Death rate for pneumonia patients,MORT_30_PN,16.2,7/1/14,6/30/17
307,10022,Death rate for COPD patients,MORT_30_COPD,7.5,7/1/14,6/30/17
308,10078,Death rate for heart failure patients,MORT_30_HF,12.8,7/1/14,6/30/17
309,10032,Serious complications,PSI_90_SAFETY,1,10/1/15,6/30/17
310,10018,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.57,10/1/15,6/30/17
311,10046,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,1.02,10/1/15,6/30/17
312,10061,Serious complications,PSI_90_SAFETY,1.32,10/1/15,6/30/17
313,10044,Death rate for pneumonia patients,MORT_30_PN,13.5,7/1/14,6/30/17
314,10079,Death rate for stroke patients,MORT_30_STK,15.4,7/1/14,6/30/17
315,10046,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.17,10/1/15,6/30/17
316,10059,Death rate for heart failure patients,MORT_30_HF,11.3,7/1/14,6/30/17
317,10005,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,3.17,10/1/15,6/30/17
318,10049,Death rate for stroke patients,MORT_30_STK,16.2,7/1/14,6/30/17
319,10039,Death rate for stroke patients,MORT_30_STK,16.8,7/1/14,6/30/17
320,10045,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.28,10/1/15,6/30/17
321,10040,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.49,10/1/15,6/30/17
322,10035,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,3.73,10/1/15,6/30/17
323,10029,Death rate for stroke patients,MORT_30_STK,15.4,7/1/14,6/30/17
324,10100,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,0.7,10/1/15,6/30/17
325,10019,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,2.1,4/1/14,3/31/17
326,10059,Death rate for COPD patients,MORT_30_COPD,8,7/1/14,6/30/17
327,10065,Serious complications,PSI_90_SAFETY,0.96,10/1/15,6/30/17
328,10069,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.28,10/1/15,6/30/17
329,10034,Death rate for COPD patients,MORT_30_COPD,7,7/1/14,6/30/17
330,10049,Death rate for heart failure patients,MORT_30_HF,13.9,7/1/14,6/30/17
331,10046,Death rate for COPD patients,MORT_30_COPD,8.3,7/1/14,6/30/17
332,10033,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,7.02,10/1/15,6/30/17
333,10040,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,4.02,10/1/15,6/30/17
334,10051,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.29,10/1/15,6/30/17
335,10029,Serious complications,PSI_90_SAFETY,0.83,10/1/15,6/30/17
336,10021,Serious complications,PSI_90_SAFETY,1.21,10/1/15,6/30/17
337,10087,Pressure sores,PSI_3_ULCER,0.68,10/1/15,6/30/17
338,10061,Death rate for heart failure patients,MORT_30_HF,13.4,7/1/14,6/30/17
339,10049,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,0.81,10/1/15,6/30/17
340,10001,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1.13,10/1/15,6/30/17
341,10011,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.26,10/1/15,6/30/17
342,10073,Serious complications,PSI_90_SAFETY,0.98,10/1/15,6/30/17
343,10029,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.05,10/1/15,6/30/17
344,10062,Death rate for pneumonia patients,MORT_30_PN,14.4,7/1/14,6/30/17
345,10062,Serious complications,PSI_90_SAFETY,0.91,10/1/15,6/30/17
346,10046,Death rate for CABG surgery patients,MORT_30_CABG,2.4,7/1/14,6/30/17
347,10055,Blood stream infection after surgery,PSI_13_POST_SEPSIS,4.25,10/1/15,6/30/17
348,10092,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,4.94,10/1/15,6/30/17
349,10007,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,0.84,10/1/15,6/30/17
350,10056,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,1.58,10/1/15,6/30/17
351,10056,Death rate for heart failure patients,MORT_30_HF,9.6,7/1/14,6/30/17
352,10045,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1.27,10/1/15,6/30/17
353,10090,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,2.4,4/1/14,3/31/17
354,10058,Pressure sores,PSI_3_ULCER,0.38,10/1/15,6/30/17
355,10036,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,3.65,10/1/15,6/30/17
356,10069,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1.27,10/1/15,6/30/17
357,10044,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.28,10/1/15,6/30/17
358,10033,Pressure sores,PSI_3_ULCER,1.4,10/1/15,6/30/17
359,10018,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,7.46,10/1/15,6/30/17
360,10012,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.11,10/1/15,6/30/17
361,10022,Death rate for heart failure patients,MORT_30_HF,12.6,7/1/14,6/30/17
362,10005,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.24,10/1/15,6/30/17
363,10005,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.1,10/1/15,6/30/17
364,10035,Serious complications,PSI_90_SAFETY,1.04,10/1/15,6/30/17
365,10095,Death rate for pneumonia patients,MORT_30_PN,15,7/1/14,6/30/17
366,10034,Death rate for heart failure patients,MORT_30_HF,9.9,7/1/14,6/30/17
367,10016,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,2.11,10/1/15,6/30/17
368,10019,Serious complications,PSI_90_SAFETY,0.93,10/1/15,6/30/17
369,10029,Death rate for heart failure patients,MORT_30_HF,13,7/1/14,6/30/17
370,10011,Death rate for COPD patients,MORT_30_COPD,8.9,7/1/14,6/30/17
371,10029,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.12,10/1/15,6/30/17
372,10099,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,7.07,10/1/15,6/30/17
373,10059,Serious complications,PSI_90_SAFETY,0.98,10/1/15,6/30/17
374,10035,Blood stream infection after surgery,PSI_13_POST_SEPSIS,6.81,10/1/15,6/30/17
375,10090,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,188.22,10/1/15,6/30/17
376,10090,Death rate for heart failure patients,MORT_30_HF,15,7/1/14,6/30/17
377,10038,Death rate for stroke patients,MORT_30_STK,14.3,7/1/14,6/30/17
378,10046,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,2.7,4/1/14,3/31/17
379,10056,Death rate for heart attack patients,MORT_30_AMI,14.5,7/1/14,6/30/17
380,10045,Serious complications,PSI_90_SAFETY,0.95,10/1/15,6/30/17
381,10029,Death rate for COPD patients,MORT_30_COPD,9.5,7/1/14,6/30/17
382,10083,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,10.06,10/1/15,6/30/17
383,10038,Death rate for COPD patients,MORT_30_COPD,6.5,7/1/14,6/30/17
384,10034,Pressure sores,PSI_3_ULCER,0.29,10/1/15,6/30/17
385,10056,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.1,10/1/15,6/30/17
386,10011,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1.31,10/1/15,6/30/17
387,10086,Death rate for heart failure patients,MORT_30_HF,13.7,7/1/14,6/30/17
388,10036,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,2.7,4/1/14,3/31/17
389,10051,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.11,10/1/15,6/30/17
390,10056,Death rate for pneumonia patients,MORT_30_PN,14.2,7/1/14,6/30/17
391,10092,Death rate for CABG surgery patients,MORT_30_CABG,3.7,7/1/14,6/30/17
392,10090,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.67,10/1/15,6/30/17
393,10061,Death rate for COPD patients,MORT_30_COPD,9.1,7/1/14,6/30/17
394,10045,Death rate for pneumonia patients,MORT_30_PN,15.7,7/1/14,6/30/17
395,10001,Death rate for COPD patients,MORT_30_COPD,8.9,7/1/14,6/30/17
396,10078,Death rate for CABG surgery patients,MORT_30_CABG,4.7,7/1/14,6/30/17
397,10078,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,1.93,10/1/15,6/30/17
398,10085,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,2.6,4/1/14,3/31/17
399,10046,Death rate for pneumonia patients,MORT_30_PN,15.4,7/1/14,6/30/17
400,10032,Death rate for pneumonia patients,MORT_30_PN,16.9,7/1/14,6/30/17
401,10099,Blood stream infection after surgery,PSI_13_POST_SEPSIS,5.11,10/1/15,6/30/17
402,10012,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,7.69,10/1/15,6/30/17
403,10079,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,5.58,10/1/15,6/30/17
404,10045,Death rate for COPD patients,MORT_30_COPD,8.1,7/1/14,6/30/17
405,10087,Blood stream infection after surgery,PSI_13_POST_SEPSIS,4.34,10/1/15,6/30/17
406,10036,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.11,10/1/15,6/30/17
407,10008,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.11,10/1/15,6/30/17
408,10012,Serious complications,PSI_90_SAFETY,0.93,10/1/15,6/30/17
409,10059,Death rate for pneumonia patients,MORT_30_PN,15,7/1/14,6/30/17
410,10011,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,191.56,10/1/15,6/30/17
411,10052,Death rate for COPD patients,MORT_30_COPD,8.5,7/1/14,6/30/17
412,10046,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,168.96,10/1/15,6/30/17
413,10069,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,0.84,10/1/15,6/30/17
414,10001,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,0.65,10/1/15,6/30/17
415,10023,Serious complications,PSI_90_SAFETY,0.84,10/1/15,6/30/17
416,10033,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.96,10/1/15,6/30/17
417,10055,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1.24,10/1/15,6/30/17
418,10056,Blood stream infection after surgery,PSI_13_POST_SEPSIS,5.22,10/1/15,6/30/17
419,10079,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.31,10/1/15,6/30/17
420,10036,Death rate for heart attack patients,MORT_30_AMI,12.7,7/1/14,6/30/17
421,10019,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.57,10/1/15,6/30/17
422,10040,Death rate for pneumonia patients,MORT_30_PN,17.3,7/1/14,6/30/17
423,10036,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1.21,10/1/15,6/30/17
424,10034,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,3.79,10/1/15,6/30/17
425,10100,Death rate for COPD patients,MORT_30_COPD,9.2,7/1/14,6/30/17
426,10085,Death rate for stroke patients,MORT_30_STK,15.6,7/1/14,6/30/17
427,10085,Death rate for heart attack patients,MORT_30_AMI,13.3,7/1/14,6/30/17
428,10047,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.11,10/1/15,6/30/17
429,10033,Death rate for COPD patients,MORT_30_COPD,8,7/1/14,6/30/17
430,10023,Death rate for CABG surgery patients,MORT_30_CABG,5.9,7/1/14,6/30/17
431,10099,Death rate for stroke patients,MORT_30_STK,15.5,7/1/14,6/30/17
432,10019,Death rate for stroke patients,MORT_30_STK,15.7,7/1/14,6/30/17
433,10011,Death rate for heart attack patients,MORT_30_AMI,14.1,7/1/14,6/30/17
434,10069,Death rate for pneumonia patients,MORT_30_PN,14.9,7/1/14,6/30/17
435,10056,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1.69,10/1/15,6/30/17
436,10049,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.27,10/1/15,6/30/17
437,10062,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,6.61,10/1/15,6/30/17
438,10036,Death rate for pneumonia patients,MORT_30_PN,15.3,7/1/14,6/30/17
439,10039,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.04,10/1/15,6/30/17
440,10035,Death rate for heart failure patients,MORT_30_HF,12.8,7/1/14,6/30/17
441,10029,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.31,10/1/15,6/30/17
442,10099,Pressure sores,PSI_3_ULCER,0.28,10/1/15,6/30/17
443,10078,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,3.7,4/1/14,3/31/17
444,10061,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,0.84,10/1/15,6/30/17
445,10046,Blood stream infection after surgery,PSI_13_POST_SEPSIS,4.14,10/1/15,6/30/17
446,10005,Death rate for heart attack patients,MORT_30_AMI,15.5,7/1/14,6/30/17
447,10090,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,13.69,10/1/15,6/30/17
448,10078,Pressure sores,PSI_3_ULCER,0.23,10/1/15,6/30/17
449,10024,Death rate for heart failure patients,MORT_30_HF,13.2,7/1/14,6/30/17
450,10005,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.09,10/1/15,6/30/17
451,10040,Death rate for COPD patients,MORT_30_COPD,8,7/1/14,6/30/17
452,10019,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.29,10/1/15,6/30/17
453,10005,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1.3,10/1/15,6/30/17
454,10079,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.63,10/1/15,6/30/17
455,10099,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.56,10/1/15,6/30/17
456,10092,Serious complications,PSI_90_SAFETY,0.97,10/1/15,6/30/17
457,10056,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.73,10/1/15,6/30/17
458,10083,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,1.25,10/1/15,6/30/17
459,10040,Death rate for stroke patients,MORT_30_STK,11.3,7/1/14,6/30/17
460,10090,Death rate for heart attack patients,MORT_30_AMI,16.5,7/1/14,6/30/17
461,10078,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,0.65,10/1/15,6/30/17
462,10100,Blood stream infection after surgery,PSI_13_POST_SEPSIS,4.84,10/1/15,6/30/17
463,10018,Blood stream infection after surgery,PSI_13_POST_SEPSIS,5.12,10/1/15,6/30/17
464,10065,Blood stream infection after surgery,PSI_13_POST_SEPSIS,4.93,10/1/15,6/30/17
465,10052,Serious complications,PSI_90_SAFETY,0.98,10/1/15,6/30/17
466,10065,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1.22,10/1/15,6/30/17
467,10039,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,8.28,10/1/15,6/30/17
468,10055,Serious complications,PSI_90_SAFETY,0.93,10/1/15,6/30/17
469,10033,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,0.98,10/1/15,6/30/17
470,10078,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.11,10/1/15,6/30/17
471,10007,Pressure sores,PSI_3_ULCER,0.27,10/1/15,6/30/17
472,10090,Death rate for CABG surgery patients,MORT_30_CABG,3.9,7/1/14,6/30/17
473,10089,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.11,10/1/15,6/30/17
474,10011,Death rate for pneumonia patients,MORT_30_PN,16.1,7/1/14,6/30/17
475,10078,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.76,10/1/15,6/30/17
476,10089,Death rate for stroke patients,MORT_30_STK,13.7,7/1/14,6/30/17
477,10062,Blood stream infection after surgery,PSI_13_POST_SEPSIS,5.02,10/1/15,6/30/17
478,10016,Death rate for heart attack patients,MORT_30_AMI,16,7/1/14,6/30/17
479,10046,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,6.27,10/1/15,6/30/17
480,10034,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1.27,10/1/15,6/30/17
481,10058,Death rate for pneumonia patients,MORT_30_PN,17.5,7/1/14,6/30/17
482,10038,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,3.25,10/1/15,6/30/17
483,10021,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,15.15,10/1/15,6/30/17
484,10024,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,197.44,10/1/15,6/30/17
485,10079,Death rate for COPD patients,MORT_30_COPD,6.6,7/1/14,6/30/17
486,10087,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.27,10/1/15,6/30/17
487,10040,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,8.94,10/1/15,6/30/17
488,10055,Death rate for stroke patients,MORT_30_STK,16.7,7/1/14,6/30/17
489,10038,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,7.42,10/1/15,6/30/17
490,10016,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.12,10/1/15,6/30/17
491,10049,Death rate for COPD patients,MORT_30_COPD,9.4,7/1/14,6/30/17
492,10038,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1.14,10/1/15,6/30/17
493,10090,Serious complications,PSI_90_SAFETY,1.2,10/1/15,6/30/17
494,10006,Serious complications,PSI_90_SAFETY,0.97,10/1/15,6/30/17
495,10073,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.28,10/1/15,6/30/17
496,10056,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,11.11,10/1/15,6/30/17
497,10021,Death rate for COPD patients,MORT_30_COPD,6.4,7/1/14,6/30/17
498,10079,Death rate for pneumonia patients,MORT_30_PN,18.3,7/1/14,6/30/17
499,10021,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,0.84,10/1/15,6/30/17
500,10011,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,1.74,10/1/15,6/30/17
501,10011,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.8,10/1/15,6/30/17
502,10083,Death rate for heart failure patients,MORT_30_HF,10.5,7/1/14,6/30/17
503,10040,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,1.1,10/1/15,6/30/17
504,10085,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1.16,10/1/15,6/30/17
505,10019,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,0.76,10/1/15,6/30/17
506,10078,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1.41,10/1/15,6/30/17
507,10065,Death rate for COPD patients,MORT_30_COPD,8.4,7/1/14,6/30/17
508,10061,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.55,10/1/15,6/30/17
509,10001,Death rate for pneumonia patients,MORT_30_PN,16.2,7/1/14,6/30/17
510,10095,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.11,10/1/15,6/30/17
511,10011,Serious complications,PSI_90_SAFETY,1.2,10/1/15,6/30/17
512,10049,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,3.08,10/1/15,6/30/17
513,10065,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,6.6,10/1/15,6/30/17
514,10039,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,1.9,4/1/14,3/31/17
515,10001,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.38,10/1/15,6/30/17
516,10095,Pressure sores,PSI_3_ULCER,0.36,10/1/15,6/30/17
517,10086,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,7.03,10/1/15,6/30/17
518,10062,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1.26,10/1/15,6/30/17
519,10083,Death rate for pneumonia patients,MORT_30_PN,15.4,7/1/14,6/30/17
520,10085,Death rate for pneumonia patients,MORT_30_PN,17.7,7/1/14,6/30/17
521,10083,Death rate for COPD patients,MORT_30_COPD,7.5,7/1/14,6/30/17
522,10039,Death rate for pneumonia patients,MORT_30_PN,18.5,7/1/14,6/30/17
523,10065,Death rate for pneumonia patients,MORT_30_PN,17.9,7/1/14,6/30/17
524,10058,Death rate for heart failure patients,MORT_30_HF,12.3,7/1/14,6/30/17
525,10061,Death rate for stroke patients,MORT_30_STK,13.5,7/1/14,6/30/17
526,10034,Death rate for pneumonia patients,MORT_30_PN,14.4,7/1/14,6/30/17
527,10062,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.54,10/1/15,6/30/17
528,10029,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,3.3,10/1/15,6/30/17
529,10083,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1.13,10/1/15,6/30/17
530,10001,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.65,10/1/15,6/30/17
531,10056,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,0.58,10/1/15,6/30/17
532,10079,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,1.28,10/1/15,6/30/17
533,10090,Pressure sores,PSI_3_ULCER,0.44,10/1/15,6/30/17
534,10092,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,2.5,4/1/14,3/31/17
535,10035,Death rate for COPD patients,MORT_30_COPD,7.5,7/1/14,6/30/17
536,10097,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.28,10/1/15,6/30/17
537,10083,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,2.7,4/1/14,3/31/17
538,10006,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,0.65,10/1/15,6/30/17
539,10011,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,1.05,10/1/15,6/30/17
540,10035,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,2.8,4/1/14,3/31/17
541,10018,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.11,10/1/15,6/30/17
542,10011,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,15.22,10/1/15,6/30/17
