Provider_ID,Hospital_Name,City,State,ZIP_Code,Phone_Number,Hospital_Type,Hospital_Ownership,Emergency_Services
350063,P H S INDIAN HOSP AT BELCOURT-QUENTIN N BURDICK,BELCOURT,ND,58316,7014776111,Acute Care Hospitals,Government - Federal,TRUE
350064,STANDING ROCK INDIAN HEALTH SERVICE HOSPITAL,FORT YATES,ND,58538,7018543831,Acute Care Hospitals,Government - Federal,TRUE
351305,KENMARE COMMUNITY HOSPITAL,KENMARE,ND,58746,7013854296,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
351312,NORTHWOOD DEACONESS HEALTH CENTER,NORTHWOOD,ND,58267,7015876060,Critical Access Hospitals,Voluntary non-profit - Church,TRUE
351318,CARRINGTON HEALTH CENTER,CARRINGTON,ND,58421,7016523141,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
351319,PEMBINA COUNTY MEMORIAL HOSPITAL,CAVALIER,ND,58220,7012658461,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
351331,TOWNER COUNTY MEDICAL CENTER,CANDO,ND,58324,7019684411,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
360051,MIAMI VALLEY HOSPITAL,DAYTON,OH,45409,9372083023,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
360076,ATRIUM MEDICAL CENTER,FRANKLIN,OH,45005,5134205102,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
360274,MEDICAL CENTER AT ELIZABETH PLACE,DAYTON,OH,45417,9378531053,Acute Care Hospitals,Government - Federal,TRUE
360364,CLEVELAND CLINIC AVON HOSPITAL,AVON,OH,44011,2166367727,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
363306,DAYTON CHILDREN'S HOSPITAL,DAYTON,OH,45404,9376413450,Childrens,Voluntary non-profit - Private,TRUE
370034,MCALESTER REGIONAL HEALTH CENTER AUTHORITY,MCALESTER,OK,74501,9184261800,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
370048,MCCURTAIN MEMORIAL HOSPITAL,IDABEL,OK,74745,5802867623,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
370049,STILLWATER MEDICAL CENTER,STILLWATER,OK,74076,4053721480,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
370214,LINDSAY MUNICIPAL HOSPITAL,LINDSAY,OK,73052,4057561404,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
371311,JEFFERSON COUNTY HOSPITAL,WAURIKA,OK,73573,5802282344,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
371313,MERCY HOSPITAL KINGFISHER INC,KINGFISHER,OK,73750,4053753141,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
371331,DRUMRIGHT REGIONAL HOSPITAL,DRUMRIGHT,OK,74030,9183822300,Critical Access Hospitals,Proprietary,TRUE
371333,CREEK NATION COMMUNITY HOSPITAL,OKEMAH,OK,74859,9186231424,Critical Access Hospitals,Government,TRUE
381319,ST ANTHONY HOSPITAL,PENDLETON,OR,97801,5412765121,Critical Access Hospitals,Voluntary non-profit - Church,TRUE
390013,EVANGELICAL COMMUNITY HOSPITAL,LEWISBURG,PA,17837,5705222200,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
390025,KENSINGTON HOSPITAL,PHILADELPHIA,PA,19122,2154268100,Acute Care Hospitals,Voluntary non-profit - Other,FALSE
390079,ROBERT PACKER HOSPITAL,SAYRE,PA,18840,5708886666,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
390093,CLARION HOSPITAL,CLARION,PA,16214,8142269500,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
390111,HOSPITAL OF UNIV OF PENNSYLVANIA,PHILADELPHIA,PA,19104,2156623227,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
390146,WARREN GENERAL HOSPITAL,WARREN,PA,16365,8147233300,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
390163,ACMH HOSPITAL,KITTANNING,PA,16201,7245438500,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
390168,BUTLER MEMORIAL HOSPITAL,BUTLER,PA,16001,7242836666,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
390180,CROZER CHESTER MEDICAL CENTER,UPLAND,PA,19013,6104472000,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
390195,MAIN LINE HOSPITAL LANKENAU,WYNNEWOOD,PA,19096,6106452000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
390219,EXCELA HEALTH LATROBE HOSPITAL,LATROBE,PA,15650,7245371000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
390258,ST MARY MEDICAL CENTER,LANGHORNE,PA,19047,2157502003,Acute Care Hospitals,Voluntary non-profit - Church,FALSE
393302,UPMC CHILDREN'S HOSPITAL OF PITTSBURGH,PITTSBURGH,PA,15224,4126925325,Childrens,Voluntary non-profit - Other,TRUE
393303,CHILDREN'S HOSPITAL OF PHILADELPHIA,PHILADELPHIA,PA,19104,2155903745,Childrens,Voluntary non-profit - Private,TRUE
400001,PRESBYTERIAN COMMUNITY HOSP,SAN JUAN,PR,907,7877212160,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
400003,HOSPITAL METROPOLITANO DR PILA,PONCE,PR,733,7878485600,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
400004,ASOCIACION HOSPITAL DEL MAESTRO INC,SAN JUAN,PR,936,7877586420,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
400005,HIMA SAN PABLO HUMACAO,HUMACAO,PR,791,7878522424,Acute Care Hospitals,Proprietary,TRUE
400006,DOCTORS' CENTER HOSPITAL SAN JUAN,FERNANDEZ JUNCOS,PR,909,7877232950,Acute Care Hospitals,Proprietary,TRUE
400007,RYDER MEMORIAL HOSPITAL INC,HUMACAO,PR,791,7878520768,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
400010,HOSPITAL GENERAL DE CASTANER,CASTANER,PR,631,7878295010,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
400011,HOSPITAL ORIENTE,HUMACAO,PR,792,7878520505,Acute Care Hospitals,Proprietary,TRUE
400012,HOSPITAL ONCOLOGICO DR ISAAC GONZALEZ MARTINEZ,SAN JUAN,PR,935,7877634149,Acute Care Hospitals,Voluntary non-profit - Private,FALSE
400013,HOSPITAL MENONITA DE CAYEY,CAYEY,PR,737,7875351001,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
400014,BELLA VISTA HOSPITAL,MAYAGUEZ,PR,681,7876526045,Acute Care Hospitals,Voluntary non-profit - Church,TRUE
400015,SAN JUAN MUNICIPAL HOSPITAL,RIO PIEDRAS,PR,936,7877568535,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
400016,AUXILIO MUTUO HOSPITAL,HATO REY,PR,918,7877582000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
400018,MENNONITE GENERAL HOSPITAL INC,AIBONITO,PR,705,7875351001,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
400019,HOSPITAL PAVIA SANTURCE,FERNANDEZ JUNCOS,PR,910,7877276060,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
400021,HOSPITAL DE LA CONCEPCION,SAN GERMAN,PR,683,7878921860,Acute Care Hospitals,Voluntary non-profit - Church,TRUE
400022,HOSPITAL DAMAS INC,PONCE,PR,717,7878408460,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
400032,HOSPITAL HERMANOS MELENDEZ INC,BAYAMON,PR,960,7876208181,Acute Care Hospitals,Proprietary,TRUE
400044,SAN LUKE'S MEMORIAL HOSPITAL INC,PONCE,PR,733,7878442080,Acute Care Hospitals,Voluntary non-profit - Church,TRUE
400048,HOSPITAL MENONITA GUAYAMA,GUAYAMA,PR,785,7878644300,Acute Care Hospitals,Voluntary non-profit - Church,TRUE
400061,HOSPITAL UNIVERSITARIO DE ADULTO,RIO PIEDRAS,PR,927,7877540101,Acute Care Hospitals,Government - State,TRUE
400079,HOSP COMUNITARIO BUEN SAMARITANO,AGUADILLA,PR,603,7876580000,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
400087,HOSPITAL DR CAYETANO COLL Y TOSTE,ARECIBO,PR,613,7876507272,Acute Care Hospitals,Proprietary,TRUE
400098,HOSPITAL SAN FRANCISCO,SAN JUAN,PR,923,7877675100,Acute Care Hospitals,Proprietary,TRUE
400102,DOCTORS CENTER HOSPITAL BAYAMON,BAYAMON,PR,959,7876225420,Acute Care Hospitals,Proprietary,TRUE
400103,MAYAGUEZ MEDICAL CENTER DR RAMON EMETERIO BETANCES,MAYAGUEZ,PR,682,7876529200,Acute Care Hospitals,Proprietary,TRUE
400104,HOSPITAL MENONITA CAGUAS INC,CAGUAS,PR,725,7877443141,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
400105,HOSPITAL UNIVERSITARIO DR RUIZ ARNAU,BAYAMON,PR,956,7877875151,Acute Care Hospitals,Government - State,TRUE
400106,METROPOLITAN HOSPITAL,SAN JUAN,PR,915,7877829999,Acute Care Hospitals,Proprietary,TRUE
400109,HIMA SAN PABLO BAYAMON,BAYAMON,PR,961,7876204747,Acute Care Hospitals,Proprietary,TRUE
400110,HOSPITAL METROPOLITANO DR TITO MATTEI,YAUCO,PR,698,7878561000,Acute Care Hospitals,Proprietary,TRUE
400111,HOSPITAL SAN CARLOS BORROMEO,MOCA,PR,676,7878778000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
400112,HOSPITAL UPR DR  FEDERICO TRILLA,CAROLINA,PR,984,7877571800,Acute Care Hospitals,Proprietary,FALSE
400113,HOSPITAL SAN CRISTOBAL,COTO LAUREL,PR,780,7878482100,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
400114,MANATI MEDICAL CENTER DR OTERO LOPEZ,MANATI,PR,674,7876213700,Acute Care Hospitals,Proprietary,TRUE
400115,CENTRO MEDICO WILMA N VAZQUEZ,VEGA BAJA,PR,693,7878581580,Acute Care Hospitals,Proprietary,TRUE
400117,HOSPITAL DR SUSONI INC,ARECIBO,PR,614,7876501031,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
400118,DOCTORS' CENTER HOSPITAL INC,MANATI,PR,674,7878533322,Acute Care Hospitals,Proprietary,TRUE
400120,HIMA SAN PABLO-CAGUAS,CAGUAS,PR,725,7876533434,Acute Care Hospitals,Proprietary,TRUE
400122,PROFESSIONAL HOSPITAL GUAYNABO INC,ALT DE SANTA,PR,969,7877086560,Acute Care Hospitals,Proprietary,TRUE
400123,HOSPITAL PEREA,MAYAGUEZ,PR,681,7878340101,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
400124,CENTRO CARDIOVASCULAR,RIO PIEDRAS,PR,936,7877548500,Acute Care Hospitals,Government - State,TRUE
400125,HIMA-SAN PABLO FAJARDO,FAJARDO,PR,738,7876550505,Acute Care Hospitals,Proprietary,TRUE
400126,HOSPITAL METROPOLITANO SAN GERMAN,SAN GERMAN,PR,683,7878925300,Acute Care Hospitals,Proprietary,TRUE
400127,ADMIN DE SERVICIOS MEDICOS  PUERTO RIC,SAN JUAN,PR,935,7877773535,Acute Care Hospitals,Government - Local,TRUE
400128,HOSPITAL PAVIA HATO REY INC,HATO REY,PR,919,7877540909,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
400130,HOSPITAL METROPOLITANO DE LA MONTANA,BDA NUEVA,PR,641,7879331100,Acute Care Hospitals,Proprietary,TRUE
400131,CARIBBEAN MEDICAL CENTER,FAJARDO,PR,738,7878010081,Acute Care Hospitals,Proprietary,TRUE
400132,DOCTOR CENTER HOSPITAL SAN FERNANDO DE LA CAROLINA,CAROLINA,PR,979,7877256038,Acute Care Hospitals,Government - State,TRUE
400133,HIMA SAN PABLO CUPEY,SAN JUAN,PR,928,7877618383,Acute Care Hospitals,Proprietary,TRUE
400134,SAN JORGE CHILDRENS HOSPITAL INC,SAN JUAN,PR,912,7877271000,Acute Care Hospitals,Proprietary,TRUE
403301,UNIVERSITY PEDIATRIC HOSPITAL,SAN JUAN,PR,935,7877773232,Childrens,Government - State,TRUE
410006,NEWPORT HOSPITAL,NEWPORT,RI,2840,4018466400,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
420015,BAPTIST EASLEY HOSPITAL,EASLEY,SC,29641,8644427200,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
420023,ST FRANCIS-DOWNTOWN,GREENVILLE,SC,29601,8008055678,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
420068,TRMC OF ORANGEBURG & CALHOUN,ORANGEBURG,SC,29115,8035332460,Acute Care Hospitals,Government - Local,TRUE
420098,TIDELANDS WACCAMAW COMMUNITY HOSPITAL,MURRELLS INLET,SC,29576,8436521000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
420106,PALMETTO HEALTH BAPTIST PARKRIDGE,COLUMBIA,SC,29212,8039077011,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
421302,FAIRFIELD MEMORIAL HOSPITAL,WINNSBORO,SC,29180,8036350233,Critical Access Hospitals,Voluntary non-profit - Other,TRUE
430083,PHS INDIAN HOSPITAL AT EAGLE BUTTE,EAGLE BUTTE,SD,57625,6059643005,Acute Care Hospitals,Government - Federal,TRUE
431309,COMMUNITY MEMORIAL HOSPITAL,BURKE,SD,57523,6057752621,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
431314,BENNETT COUNTY HOSPITAL AND NURSING HOME - CAH,MARTIN,SD,57551,6056856622,Critical Access Hospitals,Voluntary non-profit - Other,TRUE
431318,BOWDLE HOSPITAL - CAH,BOWDLE,SD,57428,6052856146,Critical Access Hospitals,Government - Local,TRUE
431319,HANS P PETERSON MEMORIAL HOSPITAL - CAH,PHILIP,SD,57567,6058592511,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
431326,MILBANK AREA HOSPITAL/AVERA HEALTH,MILBANK,SD,57252,6054324538,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
431328,PIONEER MEMORIAL HOSPITAL - CAH,VIBORG,SD,57070,6053265161,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
431332,AVERA DE SMET MEMORIAL HOSPITAL - CAH,DE SMET,SD,57231,6058543329,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
431338,AVERA GREGORY HOSPITAL,GREGORY,SD,57533,6058358394,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
440012,BRISTOL REGIONAL MEDICAL CENTER,BRISTOL,TN,37620,4238441121,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
440082,SAINT THOMAS WEST HOSPITAL,NASHVILLE,TN,37205,6152222111,Acute Care Hospitals,Voluntary non-profit - Church,TRUE
440175,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE,LAWRENCEBURG,TN,38464,9317626571,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
450044,UT SOUTHWESTERN UNIVERSITY HOSPITAL,DALLAS,TX,75390,2146335555,Acute Care Hospitals,Government - State,TRUE
450143,SETON SMITHVILLE REGIONAL HOSPITAL,SMITHVILLE,TX,78957,5122373214,Acute Care Hospitals,Voluntary non-profit - Church,TRUE
450165,METHODIST HOSPITAL SOUTH,JOURDANTON,TX,78026,8307693515,Acute Care Hospitals,Proprietary,TRUE
450352,HUNT REGIONAL MEDICAL CENTER,GREENVILLE,TX,75401,9034085000,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
450369,CHILDRESS REGIONAL MEDICAL CENTER,CHILDRESS,TX,79201,9409376371,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
450431,ST DAVID'S MEDICAL CENTER,AUSTIN,TX,78705,5124767111,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
450662,VALLEY REGIONAL MEDICAL CENTER,BROWNSVILLE,TX,78526,9563507000,Acute Care Hospitals,Proprietary,TRUE
450766,UT SOUTHWESTERN UNIVERSITY HOSPITAL-ZALE LIPSHY,DALLAS,TX,75390,2148793758,Acute Care Hospitals,Government - State,FALSE
450775,KINGWOOD MEDICAL CENTER,KINGWOOD,TX,77325,2813597500,Acute Care Hospitals,Proprietary,TRUE
450797,US PAIN & SPINE HOSPITAL,HOUSTON,TX,77004,7135286800,Acute Care Hospitals,Proprietary,TRUE
451309,MCCAMEY HOSPITAL,MCCAMEY,TX,79752,4326528626,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
451318,STONEWALL MEMORIAL HOSPITAL,ASPERMONT,TX,79502,9409893551,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
451329,RANKIN HOSPITAL MEDICAL CLINIC,RANKIN,TX,79778,4326932443,Critical Access Hospitals,Government - Hospital District or Authority,FALSE
451333,MARTIN COUNTY HOSPITAL DISTRICT,STANTON,TX,79782,4327563345,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
451341,HASKELL MEMORIAL HOSPITAL,HASKELL,TX,79521,9408642621,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
451360,CHI ST LUKES HEALTH MEMORIAL SAN AUGUSTINE,SAN AUGUSTINE,TX,75972,9362753446,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
451361,SABINE COUNTY HOSPITAL,HEMPHILL,TX,75948,4097873300,Critical Access Hospitals,Proprietary,TRUE
451365,SETON HIGHLAND LAKES,BURNET,TX,78611,5127153000,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
453301,DRISCOLL CHILDRENS HOSPITAL,CORPUS CHRISTI,TX,78411,3617394846,Childrens,Voluntary non-profit - Private,TRUE
460014,MOUNTAIN WEST MEDICAL CENTER,TOOELE,UT,84074,4358433700,Acute Care Hospitals,Proprietary,TRUE
460049,THE ORTHOPEDIC SPECIALTY HOSPITAL,MURRAY,UT,84107,8013144100,Acute Care Hospitals,Voluntary non-profit - Private,FALSE
470001,CENTRAL VERMONT MEDICAL CENTER,BARRE,VT,5641,8023714100,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
471300,GRACE COTTAGE HOSPITAL,TOWNSHEND,VT,5353,8023657920,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
471306,SPRINGFIELD HOSPITAL,SPRINGFIELD,VT,5156,8028852151,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
480001,ROY LESTER SCHNEIDER HOSPITAL THE,ST THOMAS,VI,801,8097768311,Acute Care Hospitals,Government - Local,TRUE
480002,GOV JUAN F LUIS HOSPITAL & MEDICAL CTR,ST CROIX,VI,820,3407786311,Acute Care Hospitals,Government - State,TRUE
490104,HIRAM W DAVIS MEDICAL CENTER,PETERSBURG,VA,23803,8045247344,Acute Care Hospitals,Government - State,FALSE
490117,CARILION TAZEWELL COMMUNITY HOSPITAL,TAZEWELL,VA,24651,2769888700,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
490126,LEWISGALE HOSPITAL ALLEGHANY,LOW MOOR,VA,24457,5408626011,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
500044,MULTICARE DEACONESS HOSPITAL,SPOKANE,WA,99210,5094735800,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
500051,OVERLAKE HOSPITAL MEDICAL CENTER,BELLEVUE,WA,98004,4256885000,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
500129,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,WA,98405,2534031000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
501305,LINCOLN HOSPITAL,DAVENPORT,WA,99122,5097257101,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
503301,MARY BRIDGE CHILDREN'S HOSPITAL,TACOMA,WA,98415,2534031400,Childrens,Voluntary non-profit - Other,TRUE
510001,WEST VIRGINIA UNIVERSITY HOSPITALS,MORGANTOWN,WV,26506,3045984000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
510002,GREENBRIER VALLEY MEDICAL CENTER,RONCEVERTE,WV,24970,3046474411,Acute Care Hospitals,Proprietary,TRUE
510072,WETZEL COUNTY HOSPITAL,NEW MARTINSVILLE,WV,26155,3044558000,Acute Care Hospitals,Government - Local,TRUE
520037,MARSHFIELD MEDICAL CENTER,MARSHFIELD,WI,54449,7153877850,Acute Care Hospitals,Voluntary non-profit - Church,TRUE
520103,COMMUNITY MEMORIAL HOSPITAL,MENOMONEE FALLS,WI,53051,2622511000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
520113,BAY AREA MEDICAL CENTER,MARINETTE,WI,54143,7157356621,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
520207,AURORA MEDICAL CENTER,GRAFTON,WI,53024,2623291000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
521332,SPOONER HEALTH SYSTEM,SPOONER,WI,54801,7156352111,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
10104,GRANDVIEW MEDICAL CENTER,BIRMINGHAM,AL,35243,2055921000,Acute Care Hospitals,Proprietary,TRUE
640001,LBJ TROPICAL MEDICAL CENTER,PAGO PAGO,AS,96799,6846334590,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
650001,GUAM MEMORIAL HOSPITAL AUTHORITY,TAMUNING,GU,96913,6716472552,Acute Care Hospitals,Government - Local,TRUE
650003,GUAM REGIONAL MEDICAL CITY,DEDEDO,GU,96929,6716455500,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
660001,COMMONWEALTH HEALTH CENTER,GARAPAN,MP,96950,6702348950,Acute Care Hospitals,Proprietary,TRUE
670004,ST MARKS MEDICAL CENTER,LA GRANGE,TX,78945,9792422200,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
670062,BAYLOR EMERGENCY MEDICAL CENTER,AUBREY,TX,76227,9723472525,Acute Care Hospitals,Proprietary,TRUE
670119,PROVIDENCE HOSPITAL OF NORTH HOUSTON LLC,HOUSTON,TX,77090,2814537916,Acute Care Hospitals,Proprietary,TRUE
670120,THE HOSPITALS OF PROVIDENCE TRANSMOUNTAIN CAMPUS,EL PASO,TX,79911,9158778136,Acute Care Hospitals,Proprietary,TRUE
100019,HOLMES REGIONAL MEDICAL CENTER,MELBOURNE,FL,32901,3214347000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
30107,ARIZONA SPINE AND JOINT HOSPITAL,MESA,AZ,85206,4808324770,Acute Care Hospitals,Proprietary,FALSE
100105,INDIAN RIVER MEDICAL CENTER,VERO BEACH,FL,32960,7725674311,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
50688,ST LOUISE REGIONAL HOSPITAL,GILROY,CA,95020,4088482000,Acute Care Hospitals,Voluntary non-profit - Church,TRUE
60014,PRESBYTERIAN ST LUKES MEDICAL CENTER,DENVER,CO,80218,3038396000,Acute Care Hospitals,Government - State,TRUE
30134,BANNER GOLDFIELD MEDICAL CENTER,APACHE JUNCTION,AZ,85120,4807333300,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
100045,FLORIDA HOSPITAL DELAND,DELAND,FL,32720,3869434772,Acute Care Hospitals,Voluntary non-profit - Church,TRUE
41312,BAPTIST HEALTH MEDICAL CENTER HEBER SPINGS,HEBER SPRINGS,AR,72543,5018873000,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
30010,ST. MARY'S HOSPITAL,TUCSON,AZ,85745,5208723000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
50254,MARSHALL MEDICAL CENTER,PLACERVILLE,CA,95667,5306221441,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
50549,LOS ROBLES HOSPITAL & MEDICAL CENTER,THOUSAND OAKS,CA,91360,8054972727,Acute Care Hospitals,Proprietary,FALSE
100298,FLORIDA STATE HOSPITAL UNIT 31 MED,CHATTAHOOCHEE,FL,32324,8506637536,Acute Care Hospitals,Government - State,FALSE
50745,CHAPMAN GLOBAL MEDICAL CENTER,ORANGE,CA,92869,7146330011,Acute Care Hospitals,Proprietary,TRUE
100006,ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER,ORLANDO,FL,32806,3218438000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
50228,ZUCKERBERG SAN FRANCISCO GENERAL HOSP & TRAUMA CTR,SAN FRANCISCO,CA,94110,4152068000,Acute Care Hospitals,Government - Local,TRUE
30115,BANNER ESTRELLA MEDICAL CENTER,PHOENIX,AZ,85037,6233274000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
50417,SUTTER COAST HOSPITAL,CRESCENT CITY,CA,95531,7074648880,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
70034,NORWALK HOSPITAL ASSOCIATION,NORWALK,CT,6856,2038522000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
90011,MEDSTAR WASHINGTON HOSPITAL CENTER,WASHINGTON,DC,20010,2028777000,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
